Sequence_ID,Cluster_ID,SampleGroup,Terrain
IPB24C-102_NODE_1550_length_1101_cov_0.573922,Cluster11559,IPB24C-102,Plain
IPB24A-41_NODE_1291_length_1101_cov_0.561602,Cluster11560,IPB24A-41,Mesa
IPB24C-82_NODE_265_length_1101_cov_6.108830,Cluster11561,IPB24C-82,Plain
IPB24C-120_NODE_1083_length_1101_cov_7.797741,Cluster11562,IPB24C-120,Plain
IPB24A-5_NODE_227_length_1101_cov_0.595483,Cluster11563,IPB24A-5,Mountain
IPB24C-105_NODE_431_length_1101_cov_1.750513,Cluster11564,IPB24C-105,Plain
IPB24G-232_NODE_4164_length_1101_cov_0.678645,Cluster11565,IPB24G-232,Mountain
IPB24E-171_NODE_779_length_1101_cov_4.185832,Cluster11566,IPB24E-171,Mountain
IPB24G-235_NODE_2465_length_1100_cov_33.263104,Cluster11567,IPB24G-235,Mountain
IPB24C-76_NODE_361_length_1100_cov_0.825283,Cluster11568,IPB24C-76,Plain
IPB24G-232_NODE_4170_length_1100_cov_0.552929,Cluster11569,IPB24G-232,Mountain
IPB24G-238_NODE_670_length_1100_cov_1.162384,Cluster11570,IPB24G-238,Mountain
IPB24G-233_NODE_4744_length_1100_cov_0.792395,Cluster11571,IPB24G-233,Mountain
IPB24E-175_NODE_1786_length_1100_cov_3.860226,Cluster11572,IPB24E-175,Mountain
IPB24E-189_NODE_2660_length_1100_cov_1.326824,Cluster11573,IPB24E-189,Mountain
IPB24A-4_NODE_106_length_1100_cov_11.556012,Cluster11574,IPB24A-4,Mountain
IPB24G-233_NODE_4746_length_1100_cov_0.624872,Cluster11575,IPB24G-233,Mountain
IPB24G-237_NODE_751_length_1100_cov_0.924974,Cluster11576,IPB24G-237,Mountain
IPB24A-7_NODE_222_length_1100_cov_0.806783,Cluster11577,IPB24A-7,Mountain
IPB24C-97_NODE_381_length_1100_cov_0.499486,Cluster11578,IPB24C-97,Plain
IPB24G-233_NODE_4747_length_1100_cov_0.546763,Cluster11579,IPB24G-233,Mountain
IPB24E-171_NODE_783_length_1099_cov_1.138889,Cluster11580,IPB24E-171,Mountain
IPB24G-61_NODE_71_length_1099_cov_2.869342,Cluster11581,IPB24D-38,Mesa
IPB24A-45_NODE_304_length_1099_cov_57.899177,Cluster11582,IPB24A-45,Plain
IPB24G-230_NODE_358_length_1099_cov_7.982510,Cluster11583,IPB24G-230,Mountain
IPB24G-235_NODE_2478_length_1099_cov_0.690329,Cluster11584,IPB24G-235,Mountain
IPB24A-5_NODE_228_length_1099_cov_1.494856,Cluster11585,IPB24A-5,Mountain
IPB24C-63_NODE_396_length_1099_cov_6.087449,Cluster11586,IPB24C-63,Plain
IPB24G-233_NODE_4750_length_1099_cov_2.052469,Cluster11587,IPB24G-233,Mountain
IPB24G-204_NODE_468_length_1099_cov_5.668724,Cluster11588,IPB24G-204,Mountain
IPB24A-31_NODE_933_length_1099_cov_9.793210,Cluster11589,IPB24A-31,Mountain
IPB24D-36_NODE_167_length_1099_cov_6.273663,Cluster11590,IPB24D-36,Mountain
IPB24G-235_NODE_2479_length_1099_cov_0.684156,Cluster11591,IPB24G-235,Mountain
IPB24B-9_NODE_224_length_1099_cov_11.174897,Cluster11592,IPB24B-9,Plain
IPB24G-119_NODE_693_length_1099_cov_0.883745,Cluster11593,IPB24C-74,Plain
IPB24B-5_NODE_567_length_1098_cov_3.381050,Cluster11594,IPB24B-5,Plain
IPB24G-232_NODE_4185_length_1098_cov_0.414006,Cluster11595,IPB24G-232,Mountain
IPB24G-235_NODE_2484_length_1098_cov_2.274974,Cluster11596,IPB24G-235,Mountain
IPB24C-111_NODE_1199_length_1098_cov_0.577755,Cluster11597,IPB24C-111,Plain
IPB24G-240_NODE_687_length_1098_cov_1.648816,Cluster11598,IPB24G-240,Mountain
IPB24B-11_NODE_520_length_1098_cov_2.627188,Cluster11599,IPB24B-11,Plain
IPB24C-73_NODE_932_length_1098_cov_5.143151,Cluster11600,IPB24C-73,Plain
IPB24C-73_NODE_933_length_1098_cov_2.668383,Cluster11601,IPB24C-73,Plain
IPB24A-32_NODE_1095_length_1098_cov_1.691040,Cluster11602,IPB24A-32,Mountain
IPB24C-111_NODE_1200_length_1098_cov_0.555098,Cluster11603,IPB24C-111,Plain
IPB24C-25_NODE_77_length_1098_cov_0.443872,Cluster11604,IPB24C-25,Mountain
IPB24A-36_NODE_488_length_1098_cov_2.465499,Cluster11605,IPB24A-36,Hill
IPB24A-32_NODE_1096_length_1098_cov_1.257467,Cluster11606,IPB24A-32,Mountain
IPB24G-232_NODE_4183_length_1098_cov_0.707518,Cluster11607,IPB24G-232,Mountain
IPB24C-109_NODE_1564_length_1098_cov_2.077240,Cluster11608,IPB24C-109,Plain
IPB24C-120_NODE_1100_length_1097_cov_4.121649,Cluster11609,IPB24C-120,Plain
IPB4B-36_NODE_1411_length_1097_cov_1.197938,Cluster11610,IPB4B-36,Mesa
IPB24B-12_NODE_287_length_1097_cov_1.212371,Cluster11611,IPB24B-12,Plain
IPB24G-232_NODE_4192_length_1097_cov_1.026804,Cluster11612,IPB24G-232,Mountain
IPB24B-8_NODE_710_length_1097_cov_2.521649,Cluster11613,IPB24B-8,Plain
IPB24C-62_NODE_624_length_1097_cov_2.988660,Cluster11614,IPB24C-62,Plain
IPB24C-69_NODE_673_length_1097_cov_3.674227,Cluster11615,IPB24C-69,Plain
IPB24A-43_NODE_114_length_1097_cov_0.334021,Cluster11616,IPB24A-43,Mountain
IPB24G-232_NODE_4200_length_1097_cov_0.370103,Cluster11617,IPB24G-232,Mountain
IPB24E-172_NODE_632_length_1097_cov_1.396907,Cluster11618,IPB24E-172,Mountain
IPB24C-114_NODE_1446_length_1097_cov_1.803093,Cluster11619,IPB24C-114,Plain
IPB24C-90_NODE_463_length_1097_cov_0.979381,Cluster11620,IPB24C-90,Plain
IPB24C-119_NODE_385_length_1096_cov_4.522188,Cluster11621,IPB24C-119,Plain
IPB24G-218_NODE_3103_length_1096_cov_0.503612,Cluster11622,IPB24G-218,Mountain
IPB24C-107_NODE_1965_length_1096_cov_1.306502,Cluster11623,IPB24C-107,Plain
IPB24G-203_NODE_1822_length_1096_cov_0.724458,Cluster11624,IPB24G-203,Mountain
IPB24G-233_NODE_4775_length_1096_cov_0.554180,Cluster11625,IPB24G-233,Mountain
IPB24C-119_NODE_387_length_1096_cov_2.101135,Cluster11626,IPB24C-119,Plain
IPB24C-62_NODE_628_length_1096_cov_3.535604,Cluster11627,IPB24C-62,Plain
IPB4B-16_NODE_412_length_1096_cov_0.581011,Cluster11628,IPB4B-16,Mountain
IPB24G-224_NODE_352_length_1096_cov_127.693498,Cluster11629,IPB24G-224,Mountain
IPB24G-232_NODE_4204_length_1096_cov_0.849329,Cluster11630,IPB24G-232,Mountain
IPB24E-175_NODE_1803_length_1096_cov_4.440660,Cluster11631,IPB24E-175,Mountain
IPB24A-35_NODE_452_length_1009_cov_2.310658,Cluster11632,IPB24A-35,Mountain
IPB24G-49_NODE_493_length_1096_cov_1.560372,Cluster11632,IPB24A-35,Mountain
IPB24G-232_NODE_4213_length_1095_cov_0.453512,Cluster11633,IPB24G-232,Mountain
IPB24B-8_NODE_712_length_1095_cov_3.481405,Cluster11634,IPB24B-8,Plain
IPB24A-31_NODE_943_length_1095_cov_2.335744,Cluster11635,IPB24A-31,Mountain
IPB24A-8_NODE_350_length_1095_cov_0.521694,Cluster11636,IPB24A-8,Mountain
IPB6H-19_NODE_308_length_1095_cov_1.026860,Cluster11637,IPB6D-7,Mountain
IPB24A-32_NODE_1105_length_1095_cov_1.543388,Cluster11638,IPB24A-32,Mountain
IPB24G-202_NODE_1632_length_1095_cov_4.774793,Cluster11639,IPB24G-202,Mountain
IPB24G-232_NODE_4210_length_1095_cov_1.345041,Cluster11640,IPB24G-232,Mountain
IPB4B-71_NODE_1716_length_1095_cov_1.279959,Cluster11641,IPB4B-71,Mountain
IPB4B-52_NODE_2152_length_1095_cov_0.644628,Cluster11642,IPB4B-52,Mountain
IPB24A-21_NODE_569_length_1095_cov_5.941116,Cluster11643,IPB24A-21,Mountain
IPB24A-41_NODE_1304_length_1095_cov_0.586777,Cluster11644,IPB24A-41,Mesa
IPB24G-217_NODE_1740_length_1095_cov_1.237603,Cluster11645,IPB24G-217,Mountain
IPB24C-109_NODE_1593_length_1094_cov_0.844881,Cluster11646,IPB24C-109,Plain
IPB24C-110_NODE_541_length_1094_cov_1.206825,Cluster11647,IPB24C-110,Plain
IPB24E-194_NODE_1448_length_1094_cov_1.236815,Cluster11648,IPB24E-194,Mountain
IPB24C-97_NODE_392_length_1094_cov_1.055843,Cluster11649,IPB24C-97,Plain
IPB24B-11_NODE_525_length_1094_cov_0.679421,Cluster11650,IPB24B-11,Plain
IPB4B-52_NODE_2155_length_1094_cov_10.934850,Cluster11651,IPB4B-52,Mountain
IPB24C-91_NODE_89_length_1094_cov_1.334023,Cluster11652,IPB24C-91,Plain
IPB24A-2_NODE_342_length_1094_cov_8.981386,Cluster11653,IPB24A-2,Mountain
IPB24E-180_NODE_3074_length_1094_cov_5.263702,Cluster11654,IPB24E-180,Mountain
IPB24G-218_NODE_3115_length_1094_cov_1.862461,Cluster11655,IPB24G-218,Mountain
IPB24A-8_NODE_351_length_1094_cov_1.949328,Cluster11656,IPB24A-8,Mountain
IPB24G-218_NODE_3113_length_1094_cov_3.003102,Cluster11657,IPB24G-218,Mountain
IPB24G-195_NODE_615_length_1094_cov_8.040331,Cluster11658,IPB24E-195,Mountain
IPB24C-125_NODE_477_length_1094_cov_1.435367,Cluster11659,IPB24C-125,Plain
IPB4B-52_NODE_2159_length_1094_cov_0.440538,Cluster11660,IPB4B-52,Mountain
IPB24A-15_NODE_398_length_1094_cov_26.949328,Cluster11661,IPB24A-15,Mountain
IPB4B-67_NODE_5252_length_1094_cov_1.426060,Cluster11662,IPB4B-67,Mountain
IPB24C-78_NODE_1393_length_1094_cov_4.498449,Cluster11663,IPB24C-78,Plain
IPB24E-180_NODE_3077_length_1094_cov_2.385729,Cluster11664,IPB24E-180,Mountain
IPB6D-12_NODE_1487_length_1094_cov_23.820062,Cluster11665,IPB6D-12,Mountain
IPB24A-21_NODE_571_length_1094_cov_14.719752,Cluster11666,IPB24A-21,Mountain
IPB24G-235_NODE_2526_length_1094_cov_17.985522,Cluster11667,IPB24G-235,Mountain
IPB24E-194_NODE_1451_length_1093_cov_0.708075,Cluster11668,IPB24E-194,Mountain
IPB6H-18_NODE_6159_length_1093_cov_12.799172,Cluster11669,IPB6D-6,Mountain
IPB24G-232_NODE_4222_length_1093_cov_0.383023,Cluster11670,IPB24G-232,Mountain
IPB24C-103_NODE_1323_length_1093_cov_0.958592,Cluster11671,IPB24C-103,Plain
IPB24A-45_NODE_311_length_1093_cov_1.464803,Cluster11672,IPB24A-45,Plain
IPB24G-57_NODE_200_length_1093_cov_58.727743,Cluster11673,IPB24D-36,Mountain
IPB24C-97_NODE_394_length_1093_cov_0.969979,Cluster11674,IPB24C-97,Plain
IPB24G-207_NODE_317_length_1093_cov_17.719462,Cluster11675,IPB24G-207,Mountain
IPB24G-237_NODE_761_length_1093_cov_0.417184,Cluster11676,IPB24G-237,Mountain
IPB24C-104_NODE_2672_length_1093_cov_2.003106,Cluster11677,IPB24C-104,Plain
IPB24C-102_NODE_1853_length_1048_cov_0.903366,Cluster11677,IPB24C-102,Plain
IPB24G-233_NODE_4795_length_1093_cov_0.408903,Cluster11678,IPB24G-233,Mountain
IPB24C-114_NODE_1475_length_1092_cov_1.454922,Cluster11679,IPB24C-114,Plain
IPB24B-6_NODE_244_length_1092_cov_214.506736,Cluster11680,IPB24B-6,Plain
IPB24A-8_NODE_353_length_1092_cov_1.998964,Cluster11681,IPB24A-8,Mountain
IPB6H-17_NODE_3195_length_1092_cov_1.905699,Cluster11682,IPB6D-5,Mountain
IPB24B-12_NODE_292_length_1092_cov_1.071503,Cluster11683,IPB24B-12,Plain
IPB24E-194_NODE_1453_length_1092_cov_1.058031,Cluster11684,IPB24E-194,Mountain
IPB4B-43_NODE_5890_length_1092_cov_0.575130,Cluster11685,IPB4B-43,Mesa
IPB24G-233_NODE_4797_length_1092_cov_2.047668,Cluster11686,IPB24G-233,Mountain
IPB24G-237_NODE_762_length_1092_cov_0.616580,Cluster11687,IPB24G-237,Mountain
IPB4B-6_NODE_686_length_1092_cov_0.630052,Cluster11688,IPB4B-6,Mesa
IPB6D-12_NODE_1493_length_1092_cov_1.470466,Cluster11689,IPB6D-12,Mountain
IPB4B-4_NODE_1156_length_1092_cov_0.167876,Cluster11690,IPB4B-4,Mesa
IPB24G-56_NODE_84_length_1091_cov_15.984440,Cluster11691,IPB24A-37,Mountain
IPB24A-37_NODE_85_length_1081_cov_34.226415,Cluster11691,IPB24A-37,Mountain
IPB24A-31_NODE_954_length_1091_cov_13.792531,Cluster11692,IPB24A-31,Mountain
IPB24G-202_NODE_1651_length_1091_cov_0.854772,Cluster11693,IPB24G-202,Mountain
IPB24C-119_NODE_398_length_1091_cov_6.114108,Cluster11694,IPB24C-119,Plain
IPB24H-133_NODE_225_length_1091_cov_23.717842,Cluster11695,IPB24H-133,Mountain
IPB24C-99_NODE_998_length_1091_cov_0.881743,Cluster11696,IPB24C-99,Plain
IPB24C-115_NODE_907_length_1091_cov_0.565353,Cluster11697,IPB24C-115,Plain
IPB6H-17_NODE_3199_length_1091_cov_3.290456,Cluster11698,IPB6D-5,Mountain
IPB6H-17_NODE_3198_length_1091_cov_3.618257,Cluster11699,IPB6D-5,Mountain
IPB6H-17_NODE_3207_length_1091_cov_0.965768,Cluster11700,IPB6D-5,Mountain
IPB24E-188_NODE_1438_length_1091_cov_4.358921,Cluster11701,IPB24E-188,Mountain
IPB24G-232_NODE_4233_length_1091_cov_0.360996,Cluster11702,IPB24G-232,Mountain
IPB24E-175_NODE_1818_length_1091_cov_2.422199,Cluster11703,IPB24E-175,Mountain
IPB24E-179_NODE_1450_length_1091_cov_1.072614,Cluster11704,IPB24E-179,Mountain
IPB24G-218_NODE_3131_length_1091_cov_2.870332,Cluster11705,IPB24G-218,Mountain
IPB24G-237_NODE_765_length_1090_cov_1.056075,Cluster11706,IPB24G-237,Mountain
IPB24C-32_NODE_2141_length_1090_cov_1.344756,Cluster11707,IPB24C-32,Mountain
IPB24G-233_NODE_4813_length_1090_cov_0.387331,Cluster11708,IPB24G-233,Mountain
IPB24G-224_NODE_357_length_1090_cov_0.434060,Cluster11709,IPB24G-224,Mountain
IPB24G-233_NODE_4814_length_1090_cov_0.334372,Cluster11710,IPB24G-233,Mountain
IPB24A-41_NODE_1317_length_1090_cov_1.038422,Cluster11711,IPB24A-41,Mesa
IPB24C-125_NODE_480_length_1090_cov_1.312565,Cluster11712,IPB24C-125,Plain
IPB24D-56_NODE_339_length_1090_cov_7.152648,Cluster11713,IPB24D-56,Mesa
IPB24G-235_NODE_2558_length_1090_cov_1.100727,Cluster11714,IPB24G-235,Mountain
IPB24A-7_NODE_224_length_1090_cov_2.279335,Cluster11715,IPB24A-7,Mountain
IPB24C-17_NODE_79_length_1090_cov_1.002077,Cluster11716,IPB24B-13,Mountain
IPB24G-232_NODE_4239_length_1090_cov_0.395639,Cluster11717,IPB24G-232,Mountain
IPB24A-31_NODE_956_length_1090_cov_7.242991,Cluster11718,IPB24A-31,Mountain
IPB24A-41_NODE_1316_length_1090_cov_1.531672,Cluster11719,IPB24A-41,Mesa
IPB24A-41_NODE_1314_length_1090_cov_18.172378,Cluster11720,IPB24A-41,Mesa
IPB24E-171_NODE_794_length_1090_cov_2.160955,Cluster11721,IPB24E-171,Mountain
IPB24G-233_NODE_4808_length_1090_cov_0.855659,Cluster11722,IPB24G-233,Mountain
IPB24B-1_NODE_357_length_1090_cov_10.626168,Cluster11723,IPB24B-1,Mountain
IPB6H-17_NODE_3212_length_1090_cov_4.032191,Cluster11724,IPB6D-5,Mountain
IPB24C-18_NODE_94_length_1090_cov_6.174455,Cluster11725,IPB24B-14,Plain
IPB24C-115_NODE_920_length_1089_cov_0.808732,Cluster11726,IPB24C-115,Plain
IPB24C-76_NODE_370_length_1089_cov_1.034304,Cluster11727,IPB24C-76,Plain
IPB24A-31_NODE_963_length_1089_cov_0.250520,Cluster11728,IPB24A-31,Mountain
IPB24C-102_NODE_1598_length_1089_cov_2.418919,Cluster11729,IPB24C-102,Plain
IPB24A-31_NODE_959_length_1089_cov_4.328482,Cluster11730,IPB24A-31,Mountain
IPB24C-89_NODE_86_length_1089_cov_3.346154,Cluster11731,IPB24C-89,Plain
IPB24A-32_NODE_1129_length_1089_cov_0.828482,Cluster11732,IPB24A-32,Mountain
IPB24A-31_NODE_962_length_1089_cov_1.303534,Cluster11733,IPB24A-31,Mountain
IPB24E-188_NODE_1447_length_1089_cov_6.358628,Cluster11734,IPB24E-188,Mountain
IPB24G-119_NODE_711_length_1089_cov_0.619543,Cluster11735,IPB24C-74,Plain
IPB24C-108_NODE_3035_length_1089_cov_1.550936,Cluster11736,IPB24C-108,Plain
IPB24G-232_NODE_4240_length_1089_cov_0.505198,Cluster11737,IPB24G-232,Mountain
IPB24E-175_NODE_1828_length_1089_cov_0.603950,Cluster11738,IPB24E-175,Mountain
IPB4B-43_NODE_5979_length_1088_cov_2.258065,Cluster11739,IPB4B-43,Mesa
IPB24G-233_NODE_4824_length_1088_cov_0.413111,Cluster11740,IPB24G-233,Mountain
IPB24G-80_NODE_1671_length_1088_cov_13.593132,Cluster11741,IPB24D-51,Mountain
IPB24B-1_NODE_362_length_1088_cov_4.452653,Cluster11742,IPB24B-1,Mountain
IPB24C-102_NODE_1610_length_1088_cov_0.966701,Cluster11743,IPB24C-102,Plain
IPB24G-233_NODE_4825_length_1088_cov_0.367326,Cluster11744,IPB24G-233,Mountain
IPB24C-125_NODE_485_length_1088_cov_2.481790,Cluster11745,IPB24C-125,Plain
IPB24D-33_NODE_181_length_1088_cov_3.087409,Cluster11746,IPB24D-33,Hill
IPB24B-5_NODE_577_length_1088_cov_3.907388,Cluster11747,IPB24B-5,Plain
IPB24E-200_NODE_816_length_1088_cov_7.313215,Cluster11748,IPB24E-200,Mountain
IPB24A-41_NODE_1323_length_1088_cov_1.293444,Cluster11749,IPB24A-41,Mesa
IPB24C-104_NODE_2722_length_1088_cov_1.024974,Cluster11750,IPB24C-104,Plain
IPB24C-68_NODE_314_length_1087_cov_0.755208,Cluster11751,IPB24C-68,Plain
IPB24A-31_NODE_969_length_1087_cov_4.763542,Cluster11752,IPB24A-31,Mountain
IPB24G-232_NODE_4257_length_1087_cov_0.357292,Cluster11753,IPB24G-232,Mountain
IPB24E-191_NODE_682_length_1087_cov_0.744792,Cluster11754,IPB24E-191,Mountain
IPB24H-133_NODE_228_length_1087_cov_8.726042,Cluster11755,IPB24H-133,Mountain
IPB24G-233_NODE_4829_length_1087_cov_0.560417,Cluster11756,IPB24G-233,Mountain
IPB24G-232_NODE_4256_length_1087_cov_0.431250,Cluster11757,IPB24G-232,Mountain
IPB24C-95_NODE_1538_length_1087_cov_1.062500,Cluster11758,IPB24C-95,Plain
IPB6H-18_NODE_6260_length_1087_cov_2.584375,Cluster11759,IPB6D-6,Mountain
IPB24E-194_NODE_1468_length_1087_cov_1.801042,Cluster11760,IPB24E-194,Mountain
IPB24G-203_NODE_1849_length_1087_cov_1.838542,Cluster11761,IPB24G-203,Mountain
IPB24G-233_NODE_4830_length_1087_cov_0.494792,Cluster11762,IPB24G-233,Mountain
IPB24D-34_NODE_1020_length_1086_cov_1.961418,Cluster11763,IPB24D-34,Mountain
IPB24D-34_NODE_1019_length_1086_cov_147.102190,Cluster11764,IPB24D-34,Mountain
IPB24G-214_NODE_275_length_1086_cov_0.473410,Cluster11765,IPB24G-214,Mountain
IPB24C-122_NODE_191_length_1086_cov_1.197080,Cluster11766,IPB24C-122,Mesa
IPB24C-84_NODE_180_length_1086_cov_1.484880,Cluster11767,IPB24C-84,Mesa
IPB24G-233_NODE_4835_length_1086_cov_0.264859,Cluster11768,IPB24G-233,Mountain
IPB24G-232_NODE_4259_length_1086_cov_0.638165,Cluster11769,IPB24G-232,Mountain
IPB24G-224_NODE_361_length_1086_cov_0.506778,Cluster11770,IPB24G-224,Mountain
IPB24A-41_NODE_1327_length_1086_cov_1.103233,Cluster11771,IPB24A-41,Mesa
IPB24A-13_NODE_446_length_1086_cov_48.253389,Cluster11772,IPB24A-13,Mountain
IPB24C-78_NODE_1431_length_1085_cov_3.176409,Cluster11773,IPB24C-78,Plain
IPB24G-233_NODE_4837_length_1085_cov_0.403967,Cluster11774,IPB24G-233,Mountain
IPB24A-41_NODE_1332_length_1085_cov_0.506263,Cluster11775,IPB24A-41,Mesa
IPB24C-92_NODE_287_length_1085_cov_0.613779,Cluster11776,IPB24C-92,Plain
IPB6H-17_NODE_3242_length_1085_cov_1.606472,Cluster11777,IPB6D-5,Mountain
IPB24E-195_NODE_639_length_1085_cov_0.646138,Cluster11778,IPB24E-195,Mountain
IPB24G-233_NODE_4836_length_1085_cov_0.688935,Cluster11779,IPB24G-233,Mountain
IPB24C-109_NODE_1633_length_1085_cov_0.796451,Cluster11780,IPB24C-109,Plain
IPB24E-194_NODE_1474_length_1085_cov_1.384134,Cluster11781,IPB24E-194,Mountain
IPB24E-172_NODE_651_length_1085_cov_0.622129,Cluster11782,IPB24E-172,Mountain
IPB24C-66_NODE_626_length_1085_cov_0.817328,Cluster11783,IPB24C-66,Plain
IPB4B-52_NODE_2198_length_1085_cov_1.926931,Cluster11784,IPB4B-52,Mountain
IPB24C-127_NODE_961_length_1085_cov_8.634656,Cluster11785,IPB24C-127,Plain
IPB24G-234_NODE_595_length_1085_cov_0.517745,Cluster11786,IPB24G-234,Mountain
IPB24C-120_NODE_1135_length_1085_cov_1.946764,Cluster11787,IPB24C-120,Plain
IPB24A-36_NODE_504_length_1085_cov_2.012526,Cluster11788,IPB24A-36,Hill
IPB24G-229_NODE_711_length_1084_cov_2.858934,Cluster11789,IPB24G-229,Hill
IPB24C-104_NODE_2748_length_1084_cov_2.022989,Cluster11790,IPB24C-104,Plain
IPB24A-31_NODE_978_length_1084_cov_3.988506,Cluster11791,IPB24A-31,Mountain
IPB24A-9_NODE_88_length_1084_cov_11.998955,Cluster11792,IPB24A-9,Plain
IPB24C-32_NODE_2157_length_1084_cov_2.107628,Cluster11793,IPB24C-32,Mountain
IPB4B-2_NODE_1819_length_1084_cov_0.611285,Cluster11794,IPB4B-2,Mesa
IPB24G-233_NODE_4841_length_1084_cov_0.954023,Cluster11795,IPB24G-233,Mountain
IPB24G-232_NODE_4272_length_1084_cov_0.401254,Cluster11796,IPB24G-232,Mountain
IPB24E-172_NODE_653_length_1084_cov_3.006270,Cluster11797,IPB24E-172,Mountain
IPB24G-202_NODE_1683_length_1084_cov_0.288401,Cluster11798,IPB24G-202,Mountain
IPB24E-180_NODE_3133_length_1084_cov_4.502612,Cluster11799,IPB24E-180,Mountain
IPB24C-112_NODE_590_length_1084_cov_2.110763,Cluster11800,IPB24C-112,Plain
IPB24A-31_NODE_982_length_1083_cov_2.112971,Cluster11801,IPB24A-31,Mountain
IPB24G-203_NODE_1875_length_1083_cov_1.030335,Cluster11802,IPB24G-203,Mountain
IPB24G-239_NODE_349_length_1083_cov_0.449791,Cluster11803,IPB24G-239,Mountain
IPB24A-7_NODE_226_length_1083_cov_0.359833,Cluster11804,IPB24A-7,Mountain
IPB24A-12_NODE_217_length_1083_cov_0.752092,Cluster11805,IPB24A-12,Mountain
IPB24C-122_NODE_195_length_1083_cov_0.706067,Cluster11806,IPB24C-122,Mesa
IPB24G-209_NODE_426_length_1083_cov_1.797071,Cluster11807,IPB24G-209,Mountain
IPB24G-238_NODE_683_length_1083_cov_0.457113,Cluster11808,IPB24G-238,Mountain
IPB6H-17_NODE_3254_length_1083_cov_1.756276,Cluster11809,IPB6D-5,Mountain
IPB24G-232_NODE_4281_length_1083_cov_0.265690,Cluster11810,IPB24G-232,Mountain
IPB24G-233_NODE_4846_length_1083_cov_1.503138,Cluster11811,IPB24G-233,Mountain
IPB24E-194_NODE_1480_length_1083_cov_1.485356,Cluster11812,IPB24E-194,Mountain
IPB24H-133_NODE_232_length_1083_cov_15.460251,Cluster11813,IPB24H-133,Mountain
IPB24D-48_NODE_246_length_1083_cov_1.888075,Cluster11814,IPB24D-48,Mountain
IPB24A-32_NODE_1146_length_1083_cov_4.211297,Cluster11815,IPB24A-32,Mountain
IPB24G-233_NODE_4847_length_1083_cov_1.175732,Cluster11816,IPB24G-233,Mountain
IPB24G-119_NODE_730_length_1082_cov_4.713089,Cluster11817,IPB24C-74,Plain
IPB6H-17_NODE_3259_length_1082_cov_3.092147,Cluster11818,IPB6D-5,Mountain
IPB24G-213_NODE_1011_length_1082_cov_0.807330,Cluster11819,IPB24G-213,Mountain
IPB24G-232_NODE_4286_length_1082_cov_0.672251,Cluster11820,IPB24G-232,Mountain
IPB24G-237_NODE_773_length_1082_cov_0.671204,Cluster11821,IPB24G-237,Mountain
IPB24C-68_NODE_318_length_1082_cov_0.631414,Cluster11822,IPB24C-68,Plain
IPB24G-206_NODE_4968_length_1082_cov_3.543455,Cluster11823,IPB24G-206,Mountain
IPB24G-232_NODE_4297_length_1081_cov_0.242138,Cluster11824,IPB24G-232,Mountain
IPB24G-233_NODE_4860_length_1081_cov_0.631027,Cluster11825,IPB24G-233,Mountain
IPB24G-222_NODE_2404_length_1081_cov_1.201258,Cluster11826,IPB24G-222,Mountain
IPB24G-233_NODE_4866_length_1081_cov_0.245283,Cluster11827,IPB24G-233,Mountain
IPB24C-76_NODE_376_length_1081_cov_0.753669,Cluster11828,IPB24C-76,Plain
IPB24G-203_NODE_1886_length_1081_cov_1.667715,Cluster11829,IPB24G-203,Mountain
IPB24C-120_NODE_1149_length_1081_cov_4.692872,Cluster11830,IPB24C-120,Plain
IPB24C-32_NODE_2164_length_1081_cov_7.211740,Cluster11831,IPB24C-32,Mountain
IPB4B-36_NODE_1501_length_1081_cov_0.662474,Cluster11832,IPB4B-36,Mesa
IPB24A-5_NODE_237_length_1081_cov_0.947589,Cluster11833,IPB24A-5,Mountain
IPB24C-119_NODE_409_length_1081_cov_5.842767,Cluster11834,IPB24C-119,Plain
IPB24C-103_NODE_1379_length_1080_cov_0.676810,Cluster11835,IPB24C-103,Plain
IPB24G-232_NODE_4299_length_1080_cov_0.819517,Cluster11836,IPB24G-232,Mountain
IPB24G-234_NODE_603_length_1080_cov_4.462749,Cluster11837,IPB24G-234,Mountain
IPB4B-2_NODE_1843_length_1080_cov_11.523610,Cluster11838,IPB4B-2,Mesa
IPB24G-232_NODE_4301_length_1080_cov_0.511018,Cluster11839,IPB24G-232,Mountain
IPB24E-194_NODE_1486_length_1080_cov_0.930745,Cluster11840,IPB24E-194,Mountain
IPB24C-99_NODE_1032_length_1080_cov_12.956978,Cluster11841,IPB24C-99,Plain
IPB24G-219_NODE_164_length_1080_cov_0.395593,Cluster11842,IPB24G-219,Mountain
IPB24B-5_NODE_591_length_1080_cov_10.347324,Cluster11843,IPB24B-5,Plain
IPB24C-110_NODE_563_length_1080_cov_0.598111,Cluster11844,IPB24C-110,Plain
IPB24E-192_NODE_733_length_1080_cov_18.203568,Cluster11845,IPB24E-192,Mountain
IPB24C-103_NODE_1380_length_1080_cov_0.474292,Cluster11846,IPB24C-103,Plain
IPB6H-17_NODE_3273_length_1080_cov_4.418678,Cluster11847,IPB6D-5,Mountain
IPB24A-32_NODE_1157_length_1080_cov_1.354669,Cluster11848,IPB24A-32,Mountain
IPB24G-210_NODE_227_length_1079_cov_57.754202,Cluster11849,IPB24G-210,Mountain
IPB24B-11_NODE_545_length_1079_cov_1.201681,Cluster11850,IPB24B-11,Plain
